,id,country,country_code,country_population,province,county,last_updated,coordinates.latitude,coordinates.longitude,latest.confirmed,latest.deaths,latest.recovered
1381,1381,US,US,327167434,Virginia,"Sussex County, Virginia",2021-05-06T16:31:00Z,36.9216114,-77.26189903,1183,21,0
1382,1382,US,US,327167434,Virginia,"Galax County, Virginia",2021-05-06T16:31:00Z,36.66610611,-80.91725695,1162,52,0
1383,1383,US,US,327167434,Virginia,"Franklin City County, Virginia",2021-05-06T16:31:00Z,38.00739,-75.38297,1133,32,0
1384,1384,US,US,327167434,Virginia,"Clarke County, Virginia",2021-05-06T16:31:00Z,39.11226571,-77.99664284,971,19,0
1385,1385,US,US,327167434,Virginia,"Dickenson County, Virginia",2021-05-06T16:31:00Z,37.12563942,-82.35024659999998,927,15,0
1386,1386,US,US,327167434,Virginia,"Buena Vista City County, Virginia",2021-05-06T16:31:00Z,37.73149733,-79.35661012,903,19,0
1387,1387,US,US,327167434,Virginia,"Nelson County, Virginia",2021-05-06T16:31:00Z,37.78741142,-78.88659756,890,12,0
1388,1388,US,US,327167434,Virginia,"Amelia County, Virginia",2021-05-06T16:31:00Z,37.33608741,-77.97632194,887,31,0
1389,1389,US,US,327167434,Virginia,"Poquoson County, Virginia",2021-05-06T16:31:00Z,37.13031586,-76.35697963,873,16,0
1390,1390,US,US,327167434,Virginia,"Floyd County, Virginia",2021-05-06T16:31:00Z,36.93152057,-80.36251257,851,21,0
1391,1391,US,US,327167434,Virginia,"Charlotte County, Virginia",2021-05-06T16:31:00Z,37.01172681,-78.66161432,846,18,0
1392,1392,US,US,327167434,Virginia,"Northampton County, Virginia",2021-05-06T16:31:00Z,37.3517109,-75.90334959,802,36,0
1393,1393,US,US,327167434,Virginia,"Williamsburg County, Virginia",2021-05-06T16:31:00Z,37.26927,-76.70756,763,12,0
1394,1394,US,US,327167434,Virginia,"Lunenburg County, Virginia",2021-05-06T16:31:00Z,36.94621271,-78.24053520000002,762,13,0
1395,1395,US,US,327167434,Virginia,"Essex County, Virginia",2021-05-06T16:31:00Z,37.93904509,-76.94085033,755,9,0
1396,1396,US,US,327167434,Virginia,"Northumberland County, Virginia",2021-05-06T16:31:00Z,37.88860203,-76.42022604,742,21,0
1397,1397,US,US,327167434,Virginia,"Lancaster County, Virginia",2021-05-06T16:31:00Z,37.72014318,-76.46744581,712,16,0
1398,1398,US,US,327167434,Virginia,"Bland County, Virginia",2021-05-06T16:31:00Z,37.13409432,-81.13021167,672,10,0
1399,1399,US,US,327167434,Virginia,"Emporia County, Virginia",2021-05-06T16:31:00Z,36.69523922,-77.53591224,669,42,0
1400,1400,US,US,327167434,Virginia,"Covington County, Virginia",2021-05-06T16:31:00Z,37.77856067,-79.9868353,632,13,0
1401,1401,US,US,327167434,Virginia,"Madison County, Virginia",2021-05-06T16:31:00Z,32.6096,-90.01833,612,16,0
1402,1402,US,US,327167434,Virginia,"Mathews County, Virginia",2021-05-06T16:31:00Z,37.43927322,-76.34544721,597,12,0
1403,1403,US,US,327167434,Virginia,"Middlesex County, Virginia",2021-05-06T16:31:00Z,37.6334553,-76.55146282,571,20,0
1404,1404,US,US,327167434,Virginia,"Fairfax City County, Virginia",2021-05-06T16:31:00Z,38.85312126,-77.29974173,552,19,0
1405,1405,US,US,327167434,Virginia,"Charles City County, Virginia",2021-05-06T16:31:00Z,37.34197,-77.0725,500,15,0
1406,1406,US,US,327167434,Virginia,"Cumberland County, Virginia",2021-05-06T16:31:00Z,37.51246256,-78.24470613,482,9,0
1407,1407,US,US,327167434,Virginia,"Falls Church County, Virginia",2021-05-06T16:31:00Z,38.88549,-77.17362,426,10,0
1408,1408,US,US,327167434,Virginia,"Surry County, Virginia",2021-05-06T16:31:00Z,37.11679729,-76.88839694,424,9,0
1409,1409,US,US,327167434,Virginia,"King and Queen County, Virginia",2021-05-06T16:31:00Z,37.71868342,-76.89533469,394,8,0
1410,1410,US,US,327167434,Virginia,"Rappahannock County, Virginia",2021-05-06T16:31:00Z,38.6845483,-78.15922291,352,3,0
1411,1411,US,US,327167434,Virginia,"Craig County, Virginia",2021-05-06T16:31:00Z,37.48130212,-80.21219016,309,6,0
1412,1412,US,US,327167434,Virginia,"Norton County, Virginia",2021-05-06T16:31:00Z,36.9316325,-82.62591248,283,7,0
1413,1413,US,US,327167434,Virginia,"Bath County, Virginia",2021-05-06T16:31:00Z,38.05862614,-79.74119791,270,12,0
1414,1414,US,US,327167434,Virginia,"Highland County, Virginia",2021-05-06T16:31:00Z,38.36228288,-79.56855427,109,1,0
1415,1415,US,US,327167434,Wisconsin,"Milwaukee County, Wisconsin",2021-05-06T16:31:00Z,43.042,-87.90687,105510,1301,0
1416,1416,US,US,327167434,Wisconsin,"Dane County, Wisconsin",2021-05-06T16:31:00Z,43.2509,-89.51829000000002,44480,302,0
1417,1417,US,US,327167434,Wisconsin,"Waukesha County, Wisconsin",2021-05-06T16:31:00Z,43.01458,-88.23548000000002,43671,525,0
1418,1418,US,US,327167434,Wisconsin,"Brown County, Wisconsin",2021-05-06T16:31:00Z,44.45262729,-88.00370915,31497,243,0
1419,1419,US,US,327167434,Wisconsin,"Racine County, Wisconsin",2021-05-06T16:31:00Z,42.72564000000001,-87.78955,21648,344,0
1420,1420,US,US,327167434,Wisconsin,"Outagamie County, Wisconsin",2021-05-06T16:31:00Z,44.41615179,-88.46497822,20575,205,0
1421,1421,US,US,327167434,Wisconsin,"Winnebago County, Wisconsin",2021-05-06T16:31:00Z,44.07516,-88.52521999999998,18103,197,0
1422,1422,US,US,327167434,Wisconsin,"Rock County, Wisconsin",2021-05-06T16:31:00Z,42.67120761,-89.07156318,15938,169,0
1423,1423,US,US,327167434,Wisconsin,"Kenosha County, Wisconsin",2021-05-06T16:31:00Z,42.58808,-87.82326,15588,308,0
1424,1424,US,US,327167434,Wisconsin,"Washington County, Wisconsin",2021-05-06T16:31:00Z,43.36846263,-88.23074627,14638,152,0
1425,1425,US,US,327167434,Wisconsin,"Marathon County, Wisconsin",2021-05-06T16:31:00Z,44.89828784,-89.75909446,14601,187,0
1426,1426,US,US,327167434,Wisconsin,"Sheboygan County, Wisconsin",2021-05-06T16:31:00Z,43.74978,-87.71343,13706,142,0
1427,1427,US,US,327167434,Wisconsin,"La Crosse County, Wisconsin",2021-05-06T16:31:00Z,43.81267,-91.25206,12744,84,0
1428,1428,US,US,327167434,Wisconsin,"Fond du Lac County, Wisconsin",2021-05-06T16:31:00Z,43.77302,-88.44709,12364,111,0
1429,1429,US,US,327167434,Wisconsin,"Dodge County, Wisconsin",2021-05-06T16:31:00Z,43.4162726,-88.70750858,11827,164,0
1430,1430,US,US,327167434,Wisconsin,"Eau Claire County, Wisconsin",2021-05-06T16:31:00Z,44.81658,-91.50077,11500,108,0
1431,1431,US,US,327167434,Wisconsin,"Walworth County, Wisconsin",2021-05-06T16:31:00Z,42.66860085,-88.54195408,9428,136,0
1432,1432,US,US,327167434,Wisconsin,"Jefferson County, Wisconsin",2021-05-06T16:31:00Z,43.02076065,-88.77587692,8356,113,0
1433,1433,US,US,327167434,Wisconsin,"Ozaukee County, Wisconsin",2021-05-06T16:31:00Z,43.38406045,-87.95080924,8155,86,0
1434,1434,US,US,327167434,Wisconsin,"St. Croix County, Wisconsin",2021-05-06T16:31:00Z,45.76718408,-92.14814145,7779,52,0
1435,1435,US,US,327167434,Wisconsin,"Manitowoc County, Wisconsin",2021-05-06T16:31:00Z,44.11997775,-87.80950944,7529,69,0
1436,1436,US,US,327167434,Wisconsin,"Chippewa County, Wisconsin",2021-05-06T16:31:00Z,45.06939639,-91.279892,7359,94,0
1437,1437,US,US,327167434,Wisconsin,"Wood County, Wisconsin",2021-05-06T16:31:00Z,44.47523,-90.16062,7025,81,0
1438,1438,US,US,327167434,Wisconsin,"Portage County, Wisconsin",2021-05-06T16:31:00Z,44.47601449,-89.50137932,6736,68,0
1439,1439,US,US,327167434,Wisconsin,"Sauk County, Wisconsin",2021-05-06T16:31:00Z,43.42669313,-89.9483328,5797,47,0
1440,1440,US,US,327167434,Wisconsin,"Calumet County, Wisconsin",2021-05-06T16:31:00Z,44.08345086,-88.18359015,5762,49,0
1441,1441,US,US,327167434,Wisconsin,"Barron County, Wisconsin",2021-05-06T16:31:00Z,45.4236968,-91.84834286,5750,82,0
1442,1442,US,US,327167434,Wisconsin,"Columbia County, Wisconsin",2021-05-06T16:31:00Z,43.46663,-89.33374585,5398,57,0
1443,1443,US,US,327167434,Wisconsin,"Grant County, Wisconsin",2021-05-06T16:31:00Z,42.8719803,-90.70267957,4897,85,0
1444,1444,US,US,327167434,Wisconsin,"Waupaca County, Wisconsin",2021-05-06T16:31:00Z,44.47041618,-88.96482606,4886,120,0
1445,1445,US,US,327167434,Wisconsin,"Shawano County, Wisconsin",2021-05-06T16:31:00Z,44.78917315,-88.76550449,4690,72,0
1446,1446,US,US,327167434,Wisconsin,"Dunn County, Wisconsin",2021-05-06T16:31:00Z,44.94656917,-91.89636358,4638,32,0
1447,1447,US,US,327167434,Wisconsin,"Monroe County, Wisconsin",2021-05-06T16:31:00Z,43.94571645,-90.61781225,4527,37,0
1448,1448,US,US,327167434,Wisconsin,"Polk County, Wisconsin",2021-05-06T16:31:00Z,45.46135982,-92.44140294,4468,47,0
1449,1449,US,US,327167434,Wisconsin,"Oconto County, Wisconsin",2021-05-06T16:31:00Z,45.02609121,-88.26924557,4440,54,0
1450,1450,US,US,327167434,Wisconsin,"Marinette County, Wisconsin",2021-05-06T16:31:00Z,45.38323094,-88.03362786,4138,66,0
1451,1451,US,US,327167434,Wisconsin,"Douglas County, Wisconsin",2021-05-06T16:31:00Z,46.43154108,-91.91539378,4026,34,0
1452,1452,US,US,327167434,Wisconsin,"Pierce County, Wisconsin",2021-05-06T16:31:00Z,44.72273325,-92.42192317,3940,37,0
1453,1453,US,US,327167434,Wisconsin,"Oneida County, Wisconsin",2021-05-06T16:31:00Z,45.70553737,-89.52183343,3627,69,0
1454,1454,US,US,327167434,Wisconsin,"Trempealeau County, Wisconsin",2021-05-06T16:31:00Z,44.30491642,-91.35795451,3534,41,0
1455,1455,US,US,327167434,Wisconsin,"Green County, Wisconsin",2021-05-06T16:31:00Z,42.6799749,-89.6022699,3497,18,0
1456,1456,US,US,327167434,Wisconsin,"Clark County, Wisconsin",2021-05-06T16:31:00Z,44.73471534,-90.61200829,3242,59,0
1457,1457,US,US,327167434,Wisconsin,"Juneau County, Wisconsin",2021-05-06T16:31:00Z,43.92068395,-90.1181693,3154,22,0
1458,1458,US,US,327167434,Wisconsin,"Lincoln County, Wisconsin",2021-05-06T16:31:00Z,45.33741689,-89.7346403,3052,64,0
1459,1459,US,US,327167434,Wisconsin,"Jackson County, Wisconsin",2021-05-06T16:31:00Z,44.3191545,-90.80514856,2626,28,0
1460,1460,US,US,327167434,Wisconsin,"Door County, Wisconsin",2021-05-06T16:31:00Z,44.94321332,-87.31731062,2597,22,0
1461,1461,US,US,327167434,Wisconsin,"Kewaunee County, Wisconsin",2021-05-06T16:31:00Z,44.51608802,-87.61523604,2416,28,0
1462,1462,US,US,327167434,Wisconsin,"Vilas County, Wisconsin",2021-05-06T16:31:00Z,46.0528602,-89.51481039,2245,40,0
1463,1463,US,US,327167434,Wisconsin,"Waushara County, Wisconsin",2021-05-06T16:31:00Z,44.11312349,-89.24285926,2157,34,0
1464,1464,US,US,327167434,Wisconsin,"Iowa County, Wisconsin",2021-05-06T16:31:00Z,43.00041354,-90.13535249,2017,11,0
1465,1465,US,US,327167434,Wisconsin,"Langlade County, Wisconsin",2021-05-06T16:31:00Z,45.26233746,-89.07193043,1995,32,0
1466,1466,US,US,327167434,Wisconsin,"Vernon County, Wisconsin",2021-05-06T16:31:00Z,43.59242899,-90.82300776,1913,39,0
1467,1467,US,US,327167434,Wisconsin,"Taylor County, Wisconsin",2021-05-06T16:31:00Z,45.21149988,-90.50126077,1869,24,0
1468,1468,US,US,327167434,Wisconsin,"Adams County, Wisconsin",2021-05-06T16:31:00Z,43.96393792,-89.76077662,1724,12,0
1469,1469,US,US,327167434,Wisconsin,"Crawford County, Wisconsin",2021-05-06T16:31:00Z,43.23879765,-90.92323863,1710,17,0
1470,1470,US,US,327167434,Wisconsin,"Sawyer County, Wisconsin",2021-05-06T16:31:00Z,45.87982189,-91.14453106,1669,25,0
1471,1471,US,US,327167434,Wisconsin,"Green Lake County, Wisconsin",2021-05-06T16:31:00Z,43.84562,-88.9601,1571,19,0
1472,1472,US,US,327167434,Wisconsin,"Lafayette County, Wisconsin",2021-05-06T16:31:00Z,42.66050368,-90.13178819,1556,8,0
1473,1473,US,US,327167434,Wisconsin,"Washburn County, Wisconsin",2021-05-06T16:31:00Z,45.89922611,-91.79135422,1448,19,0
1474,1474,US,US,327167434,Wisconsin,"Marquette County, Wisconsin",2021-05-06T16:31:00Z,43.8196226,-89.39878122,1371,23,0
1475,1475,US,US,327167434,Wisconsin,"Burnett County, Wisconsin",2021-05-06T16:31:00Z,45.86265943,-92.36746094,1363,23,0
1476,1476,US,US,327167434,Wisconsin,"Buffalo County, Wisconsin",2021-05-06T16:31:00Z,44.38423945,-91.75192483,1354,7,0
1477,1477,US,US,327167434,Wisconsin,"Rusk County, Wisconsin",2021-05-06T16:31:00Z,45.47512906,-91.13319139,1304,17,0
1478,1478,US,US,327167434,Wisconsin,"Richland County, Wisconsin",2021-05-06T16:31:00Z,43.37560765,-90.42945458,1303,15,0
1479,1479,US,US,327167434,Wisconsin,"Ashland County, Wisconsin",2021-05-06T16:31:00Z,46.31386579,-90.67803601,1260,16,0
1480,1480,US,US,327167434,Wisconsin,"Price County, Wisconsin",2021-05-06T16:31:00Z,45.68031945,-90.36145792,1227,7,0
1481,1481,US,US,327167434,Wisconsin,"Bayfield County, Wisconsin",2021-05-06T16:31:00Z,46.52358987,-91.200841,1139,20,0
1482,1482,US,US,327167434,Wisconsin,"Forest County, Wisconsin",2021-05-06T16:31:00Z,45.66722559,-88.77037802,959,23,0
1483,1483,US,US,327167434,Wisconsin,"Pepin County, Wisconsin",2021-05-06T16:31:00Z,44.64017974,-91.973865,852,7,0
1484,1484,US,US,327167434,Wisconsin,"Menominee County, Wisconsin",2021-05-06T16:31:00Z,45.00436019,-88.70992326,803,11,0
1485,1485,US,US,327167434,Wisconsin,"Iron County, Wisconsin",2021-05-06T16:31:00Z,46.26225931,-90.24195444,576,21,0
1486,1486,US,US,327167434,Wisconsin,"Florence County, Wisconsin",2021-05-06T16:31:00Z,45.84845576,-88.39812402,446,12,0
1487,1487,US,US,327167434,Minnesota,"Hennepin County, Minnesota",2021-05-06T16:31:00Z,45.00575776,-93.4749321,121148,1718,0
1488,1488,US,US,327167434,Minnesota,"Ramsey County, Minnesota",2021-05-06T16:31:00Z,45.01812241,-93.09961678,50494,868,0
1489,1489,US,US,327167434,Minnesota,"Dakota County, Minnesota",2021-05-06T16:31:00Z,44.67098069,-93.06667775,45177,443,0
1490,1490,US,US,327167434,Minnesota,"Anoka County, Minnesota",2021-05-06T16:31:00Z,45.19833,-93.38997,40908,433,0
1491,1491,US,US,327167434,Minnesota,"Washington County, Minnesota",2021-05-06T16:31:00Z,45.04110113,-92.88337857,26429,279,0
1492,1492,US,US,327167434,Minnesota,"Stearns County, Minnesota",2021-05-06T16:31:00Z,45.55209682,-94.61375674,21950,221,0
1493,1493,US,US,327167434,Minnesota,"St. Louis County, Minnesota",2021-05-06T16:31:00Z,47.5864718,-92.4657678,17568,302,0
1494,1494,US,US,327167434,Minnesota,"Scott County, Minnesota",2021-05-06T16:31:00Z,44.648511,-93.535747,17036,124,0
1495,1495,US,US,327167434,Minnesota,"Wright County, Minnesota",2021-05-06T16:31:00Z,45.17344199,-93.9635579,15771,136,0
1496,1496,US,US,327167434,Minnesota,"Olmsted County, Minnesota",2021-05-06T16:31:00Z,44.00379942,-92.40181819,13121,97,0
1497,1497,US,US,327167434,Minnesota,"Sherburne County, Minnesota",2021-05-06T16:31:00Z,45.44447863,-93.77402203,11443,84,0
1498,1498,US,US,327167434,Minnesota,"Carver County, Minnesota",2021-05-06T16:31:00Z,44.76325,-93.62524,10350,45,0
1499,1499,US,US,327167434,Minnesota,"Clay County, Minnesota",2021-05-06T16:31:00Z,46.89234789,-96.49073784,8092,92,0
1500,1500,US,US,327167434,Minnesota,"Rice County, Minnesota",2021-05-06T16:31:00Z,44.35426198,-93.29671495,7964,106,0
1501,1501,US,US,327167434,Minnesota,"Blue Earth County, Minnesota",2021-05-06T16:31:00Z,43.64155,-94.09094,7409,41,0
1502,1502,US,US,327167434,Minnesota,"Crow Wing County, Minnesota",2021-05-06T16:31:00Z,46.28036,-94.29267,6541,88,0
1503,1503,US,US,327167434,Minnesota,"Kandiyohi County, Minnesota",2021-05-06T16:31:00Z,45.15238376,-95.00476002,6482,82,0
1504,1504,US,US,327167434,Minnesota,"Chisago County, Minnesota",2021-05-06T16:31:00Z,45.50246049,-92.9083447,5840,51,0
1505,1505,US,US,327167434,Minnesota,"Otter Tail County, Minnesota",2021-05-06T16:31:00Z,46.42652,-95.55612,5689,78,0
1506,1506,US,US,327167434,Minnesota,"Benton County, Minnesota",2021-05-06T16:31:00Z,45.7211,-93.9733,5614,97,0
1507,1507,US,US,327167434,Minnesota,"Goodhue County, Minnesota",2021-05-06T16:31:00Z,44.40754542,-92.72853222,4719,72,0
1508,1508,US,US,327167434,Minnesota,"Mower County, Minnesota",2021-05-06T16:31:00Z,43.67148239,-92.75250118,4614,32,0
1509,1509,US,US,327167434,Minnesota,"Douglas County, Minnesota",2021-05-06T16:31:00Z,45.93373267,-95.45354178,4604,74,0
1510,1510,US,US,327167434,Minnesota,"Winona County, Minnesota",2021-05-06T16:31:00Z,43.98562187,-91.78299717,4489,50,0
1511,1511,US,US,327167434,Minnesota,"Itasca County, Minnesota",2021-05-06T16:31:00Z,47.51013845,-93.62439686,4211,53,0
1512,1512,US,US,327167434,Minnesota,"McLeod County, Minnesota",2021-05-06T16:31:00Z,44.8235283,-94.27243491,4177,58,0
1513,1513,US,US,327167434,Minnesota,"Morrison County, Minnesota",2021-05-06T16:31:00Z,46.01268963,-94.26781274,4145,60,0
1514,1514,US,US,327167434,Minnesota,"Isanti County, Minnesota",2021-05-06T16:31:00Z,45.56150208,-93.29521685,4107,62,0
1515,1515,US,US,327167434,Minnesota,"Nobles County, Minnesota",2021-05-06T16:31:00Z,43.67424425,-95.75337066,4067,48,0
1516,1516,US,US,327167434,Minnesota,"Beltrami County, Minnesota",2021-05-06T16:31:00Z,47.64611698,-95.00855,3885,58,0
1517,1517,US,US,327167434,Minnesota,"Steele County, Minnesota",2021-05-06T16:31:00Z,44.02233338,-93.22607615,3820,15,0
1518,1518,US,US,327167434,Minnesota,"Polk County, Minnesota",2021-05-06T16:31:00Z,47.7738731,-96.40188299,3803,68,0
1519,1519,US,US,327167434,Minnesota,"Becker County, Minnesota",2021-05-06T16:31:00Z,46.93459805,-95.67391408,3764,50,0
1520,1520,US,US,327167434,Minnesota,"Lyon County, Minnesota",2021-05-06T16:31:00Z,44.41347904,-95.83894024,3578,50,0
1521,1521,US,US,327167434,Minnesota,"Carlton County, Minnesota",2021-05-06T16:31:00Z,46.59234266,-92.67702506,3409,53,0
1522,1522,US,US,327167434,Minnesota,"Freeborn County, Minnesota",2021-05-06T16:31:00Z,43.67384267,-93.34885323,3399,29,0
1523,1523,US,US,327167434,Minnesota,"Pine County, Minnesota",2021-05-06T16:31:00Z,46.12067236,-92.74121902,3241,21,0
1524,1524,US,US,327167434,Minnesota,"Nicollet County, Minnesota",2021-05-06T16:31:00Z,44.34967975,-94.24686405,3214,43,0
1525,1525,US,US,327167434,Minnesota,"Brown County, Minnesota",2021-05-06T16:31:00Z,44.24218495,-94.72736463,3035,40,0
1526,1526,US,US,327167434,Minnesota,"Mille Lacs County, Minnesota",2021-05-06T16:31:00Z,45.8942238,-93.63046485,2982,52,0
1527,1527,US,US,327167434,Minnesota,"Le Sueur County, Minnesota",2021-05-06T16:31:00Z,44.46233,-93.91471,2864,22,0
1528,1528,US,US,327167434,Minnesota,"Todd County, Minnesota",2021-05-06T16:31:00Z,46.07066321,-94.89751779,2787,31,0
1529,1529,US,US,327167434,Minnesota,"Cass County, Minnesota",2021-05-06T16:31:00Z,46.91966317,-94.32074573,2663,28,0
1530,1530,US,US,327167434,Minnesota,"Meeker County, Minnesota",2021-05-06T16:31:00Z,45.12310958,-94.52734424,2513,40,0
1531,1531,US,US,327167434,Minnesota,"Waseca County, Minnesota",2021-05-06T16:31:00Z,44.07804,-93.50742,2358,22,0
1532,1532,US,US,327167434,Minnesota,"Martin County, Minnesota",2021-05-06T16:31:00Z,43.67434914,-94.55104942,2288,31,0
1533,1533,US,US,327167434,Minnesota,"Roseau County, Minnesota",2021-05-06T16:31:00Z,48.77509996,-95.81088231,2061,19,0
1534,1534,US,US,327167434,Minnesota,"Wabasha County, Minnesota",2021-05-06T16:31:00Z,44.28199405,-92.23778005,2038,3,0
1535,1535,US,US,327167434,Minnesota,"Hubbard County, Minnesota",2021-05-06T16:31:00Z,47.10850212,-94.91675244,1842,41,0
1536,1536,US,US,327167434,Minnesota,"Dodge County, Minnesota",2021-05-06T16:31:00Z,44.02258432,-92.86207307,1819,4,0
1537,1537,US,US,327167434,Minnesota,"Renville County, Minnesota",2021-05-06T16:31:00Z,44.78921,-95.21243,1782,43,0
1538,1538,US,US,327167434,Minnesota,"Redwood County, Minnesota",2021-05-06T16:31:00Z,44.40359481,-95.25386595,1715,36,0
1539,1539,US,US,327167434,Minnesota,"Houston County, Minnesota",2021-05-06T16:31:00Z,43.67113995,-91.49575488,1702,15,0
1540,1540,US,US,327167434,Minnesota,"Cottonwood County, Minnesota",2021-05-06T16:31:00Z,44.00710822,-95.18112853,1631,21,0
1541,1541,US,US,327167434,Minnesota,"Fillmore County, Minnesota",2021-05-06T16:31:00Z,43.67398646,-92.09015013,1541,10,0
1542,1542,US,US,327167434,Minnesota,"Wadena County, Minnesota",2021-05-06T16:31:00Z,46.58569452,-94.96940787,1536,21,0
1543,1543,US,US,327167434,Minnesota,"Pennington County, Minnesota",2021-05-06T16:31:00Z,48.066233,-96.03671078,1533,19,0
1544,1544,US,US,327167434,Minnesota,"Chippewa County, Minnesota",2021-05-06T16:31:00Z,45.02234041,-95.56665894,1513,38,0
1545,1545,US,US,327167434,Minnesota,"Faribault County, Minnesota",2021-05-06T16:31:00Z,43.67392029,-93.94800581,1503,19,0
1546,1546,US,US,327167434,Minnesota,"Kanabec County, Minnesota",2021-05-06T16:31:00Z,45.94518906,-93.29345003,1430,24,0
1547,1547,US,US,327167434,Minnesota,"Sibley County, Minnesota",2021-05-06T16:31:00Z,44.57947646,-94.23203439,1413,10,0
1548,1548,US,US,327167434,Minnesota,"Aitkin County, Minnesota",2021-05-06T16:31:00Z,46.62393934,-93.40275535,1332,36,0
1549,1549,US,US,327167434,Minnesota,"Watonwan County, Minnesota",2021-05-06T16:31:00Z,43.9784444,-94.61405589,1304,9,0
1550,1550,US,US,327167434,Minnesota,"Rock County, Minnesota",2021-05-06T16:31:00Z,43.67463884,-96.25323586,1273,19,0
1551,1551,US,US,327167434,Minnesota,"Jackson County, Minnesota",2021-05-06T16:31:00Z,43.67413664,-95.15408224,1214,11,0
1552,1552,US,US,327167434,Minnesota,"Pipestone County, Minnesota",2021-05-06T16:31:00Z,44.02300302,-96.25859151,1142,26,0
1553,1553,US,US,327167434,Minnesota,"Yellow Medicine County, Minnesota",2021-05-06T16:31:00Z,44.71624785,-95.86836491,1136,20,0
1554,1554,US,US,327167434,Minnesota,"Pope County, Minnesota",2021-05-06T16:31:00Z,45.58601151,-95.44452732,1084,6,0
1555,1555,US,US,327167434,Minnesota,"Murray County, Minnesota",2021-05-06T16:31:00Z,44.02210737,-95.76323789,1057,9,0
1556,1556,US,US,327167434,Minnesota,"Swift County, Minnesota",2021-05-06T16:31:00Z,45.28269993,-95.68145092,1042,18,0
1557,1557,US,US,327167434,Minnesota,"Stevens County, Minnesota",2021-05-06T16:31:00Z,45.58612483,-96.00024946,892,11,0
1558,1558,US,US,327167434,Minnesota,"Marshall County, Minnesota",2021-05-06T16:31:00Z,48.3581118,-96.36845579,876,17,0
1559,1559,US,US,327167434,Minnesota,"Clearwater County, Minnesota",2021-05-06T16:31:00Z,47.57774234,-95.37899874,858,16,0
1560,1560,US,US,327167434,Minnesota,"Koochiching County, Minnesota",2021-05-06T16:31:00Z,48.24145786,-93.78999347,816,15,0
1561,1561,US,US,327167434,Minnesota,"Lake County, Minnesota",2021-05-06T16:31:00Z,47.63953118,-91.44459243,806,19,0
1562,1562,US,US,327167434,Minnesota,"Wilkin County, Minnesota",2021-05-06T16:31:00Z,46.35705911,-96.46833783,799,12,0
1563,1563,US,US,327167434,Minnesota,"Lac qui Parle County, Minnesota",2021-05-06T16:31:00Z,45.00006,-95.90956,750,22,0
1564,1564,US,US,327167434,Minnesota,"Big Stone County, Minnesota",2021-05-06T16:31:00Z,45.42614474,-96.41096483,593,4,0
1565,1565,US,US,327167434,Minnesota,"Lincoln County, Minnesota",2021-05-06T16:31:00Z,44.4125741,-96.26705614,573,3,0
1566,1566,US,US,327167434,Minnesota,"Grant County, Minnesota",2021-05-06T16:31:00Z,45.93405217,-96.01220564,564,8,0
1567,1567,US,US,327167434,Minnesota,"Mahnomen County, Minnesota",2021-05-06T16:31:00Z,47.32523448,-95.80894858,541,8,0
1568,1568,US,US,327167434,Minnesota,"Norman County, Minnesota",2021-05-06T16:31:00Z,47.32645739,-96.45526054,537,9,0
1569,1569,US,US,327167434,Minnesota,"Kittson County, Minnesota",2021-05-06T16:31:00Z,48.7766494,-96.78315651,482,22,0
1570,1570,US,US,327167434,Minnesota,"Red Lake County, Minnesota",2021-05-06T16:31:00Z,47.87658,-95.0148,395,7,0
1571,1571,US,US,327167434,Minnesota,"Traverse County, Minnesota",2021-05-06T16:31:00Z,45.77226957,-96.47168088,368,5,0
1572,1572,US,US,327167434,Minnesota,"Lake of the Woods County, Minnesota",2021-05-06T16:31:00Z,48.66670702000005,-94.88594172899995,319,3,0
1573,1573,US,US,327167434,Minnesota,"Cook County, Minnesota",2021-05-06T16:31:00Z,47.89973230400005,-90.53350376799996,156,0,0
1574,1574,US,US,327167434,South Carolina,"Greenville County, South Carolina",2021-05-06T16:31:00Z,34.84827,-82.40011,74003,1000,0
1575,1575,US,US,327167434,South Carolina,"Richland County, South Carolina",2021-05-06T16:31:00Z,34.02145286,-80.90134504,46359,554,0
1576,1576,US,US,327167434,South Carolina,"Charleston County, South Carolina",2021-05-06T16:31:00Z,32.78115,-79.9316,42994,501,0
1577,1577,US,US,327167434,South Carolina,"Spartanburg County, South Carolina",2021-05-06T16:31:00Z,34.94838,-81.93494,41031,804,0
1578,1578,US,US,327167434,South Carolina,"Horry County, South Carolina",2021-05-06T16:31:00Z,33.93188,-79.1347,38783,574,0
1579,1579,US,US,327167434,South Carolina,"Lexington County, South Carolina",2021-05-06T16:31:00Z,33.98105,-81.23595,33168,482,0
1580,1580,US,US,327167434,South Carolina,"York County, South Carolina",2021-05-06T16:31:00Z,34.97475038,-81.18448769,30980,378,0
1581,1581,US,US,327167434,South Carolina,"Anderson County, South Carolina",2021-05-06T16:31:00Z,34.500609999999995,-82.64962,22736,518,0
1582,1582,US,US,327167434,South Carolina,"Pickens County, South Carolina",2021-05-06T16:31:00Z,34.88830558,-82.72480061,18567,296,0
1583,1583,US,US,327167434,South Carolina,"Dorchester County, South Carolina",2021-05-06T16:31:00Z,33.07954661,-80.40549017,17717,217,0
1584,1584,US,US,327167434,South Carolina,"Florence County, South Carolina",2021-05-06T16:31:00Z,34.02438837,-79.70272945,17661,415,0
